#t= 3.520000
    2.5000000000E-02     2.6888700136E-02
    7.5000000000E-02     3.1982502891E-02
    1.2500000000E-01     3.7876997520E-02
    1.7500000000E-01     4.4664091670E-02
    2.2500000000E-01     5.2439764694E-02
    2.7500000000E-01     6.1302986601E-02
    3.2500000000E-01     7.1354374928E-02
    3.7500000000E-01     8.2694581648E-02
    4.2500000000E-01     9.5422409731E-02
    4.7500000000E-01     1.0963266779E-01
    5.2500000000E-01     1.2541378116E-01
    5.7500000000E-01     1.4284518872E-01
    6.2500000000E-01     1.6199456592E-01
    6.7500000000E-01     1.8291492663E-01
    7.2500000000E-01     2.0564166713E-01
    7.7500000000E-01     2.3018962688E-01
    8.2500000000E-01     2.5655024947E-01
    8.7500000000E-01     2.8468893493E-01
    9.2500000000E-01     3.1454267939E-01
    9.7500000000E-01     3.4601810030E-01
    1.0250000000E+00     3.7898994405E-01
    1.0750000000E+00     4.1330016801E-01
    1.1250000000E+00     4.4875767987E-01
    1.1750000000E+00     4.8513880487E-01
    1.2250000000E+00     5.2218853441E-01
    1.2750000000E+00     5.5962259004E-01
    1.3250000000E+00     5.9713031332E-01
    1.3750000000E+00     6.3437836732E-01
    1.4250000000E+00     6.7101520825E-01
    1.4750000000E+00     7.0667625915E-01
    1.5250000000E+00     7.4098969049E-01
    1.5750000000E+00     7.7358268796E-01
    1.6250000000E+00     8.0408806581E-01
    1.6750000000E+00     8.3215106556E-01
    1.7250000000E+00     8.5743616703E-01
    1.7750000000E+00     8.7963373041E-01
    1.8250000000E+00     8.9846628677E-01
    1.8750000000E+00     9.1369429885E-01
    1.9250000000E+00     9.2512122539E-01
    1.9750000000E+00     9.3259773938E-01
    2.0250000000E+00     9.3602497392E-01
    2.0750000000E+00     9.3535669700E-01
    2.1250000000E+00     9.3060034840E-01
    2.1750000000E+00     9.2181690621E-01
    2.2250000000E+00     9.0911958618E-01
    2.2750000000E+00     8.9267141268E-01
    2.3250000000E+00     8.7268173409E-01
    2.3750000000E+00     8.4940178684E-01
    2.4250000000E+00     8.2311943950E-01
    2.4750000000E+00     7.9415327064E-01
    2.5250000000E+00     7.6284615082E-01
    2.5750000000E+00     7.2955850909E-01
    2.6250000000E+00     6.9466146824E-01
    2.6750000000E+00     6.5853003030E-01
    2.7250000000E+00     6.2153648503E-01
    2.7750000000E+00     5.8404419958E-01
    2.8250000000E+00     5.4640192870E-01
    2.8750000000E+00     5.0893876181E-01
    2.9250000000E+00     4.7195979774E-01
    2.9750000000E+00     4.3574261096E-01
    3.0250000000E+00     4.0053454526E-01
