!t= 0.100000
    2.5000000000E-03     9.9999999999E-01
    7.5000000000E-03     9.9999999973E-01
    1.2500000000E-02     9.9999999540E-01
    1.7500000000E-02     9.9999994935E-01
    2.2500000000E-02     9.9999958905E-01
    2.7500000000E-02     9.9999738242E-01
    3.2500000000E-02     9.9998636741E-01
    3.7500000000E-02     9.9994029536E-01
    4.2500000000E-02     9.9977555561E-01
    4.7500000000E-02     9.9926429002E-01
    5.2500000000E-02     9.9787081903E-01
    5.7500000000E-02     9.9450403131E-01
    6.2500000000E-02     9.8723837546E-01
    6.7500000000E-02     9.7314751996E-01
    7.2500000000E-02     9.4846607174E-01
    7.7500000000E-02     9.0926268550E-01
    8.2500000000E-02     8.5261664830E-01
    8.7500000000E-02     7.7798632672E-01
    9.2500000000E-02     6.8820889149E-01
    9.7500000000E-02     5.8957455619E-01
    1.0250000000E-01     4.9074997546E-01
    1.0750000000E-01     4.0084258746E-01
    1.1250000000E-01     3.2730952156E-01
    1.1750000000E-01     2.7447671899E-01
    1.2250000000E-01     2.4311976908E-01
    1.2750000000E-01     2.3106904540E-01
    1.3250000000E-01     2.3441526632E-01
    1.3750000000E-01     2.4877741253E-01
    1.4250000000E-01     2.7023696994E-01
    1.4750000000E-01     2.9579672717E-01
    1.5250000000E-01     3.2343637977E-01
    1.5750000000E-01     3.5193498131E-01
    1.6250000000E-01     3.8062174841E-01
    1.6750000000E-01     4.0915554436E-01
    1.7250000000E-01     4.3737017998E-01
    1.7750000000E-01     4.6518254367E-01
    1.8250000000E-01     4.9254510730E-01
    1.8750000000E-01     5.1942425291E-01
    1.9250000000E-01     5.4579148243E-01
    1.9750000000E-01     5.7162024419E-01
    2.0250000000E-01     5.9688492000E-01
    2.0750000000E-01     6.2156054889E-01
    2.1250000000E-01     6.4562277362E-01
    2.1750000000E-01     6.6904784678E-01
    2.2250000000E-01     6.9181265051E-01
    2.2750000000E-01     7.1389471868E-01
    2.3250000000E-01     7.3527225895E-01
    2.3750000000E-01     7.5592417427E-01
    2.4250000000E-01     7.7583008370E-01
    2.4750000000E-01     7.9497034250E-01
    2.5250000000E-01     8.1332606155E-01
    2.5750000000E-01     8.3087912597E-01
    2.6250000000E-01     8.4761221301E-01
    2.6750000000E-01     8.6350880913E-01
    2.7250000000E-01     8.7855322630E-01
    2.7750000000E-01     8.9273061751E-01
    2.8250000000E-01     9.0602699138E-01
    2.8750000000E-01     9.1842922600E-01
    2.9250000000E-01     9.2992508185E-01
    2.9750000000E-01     9.4050321392E-01
    3.0250000000E-01     9.5015318287E-01
    3.0750000000E-01     9.5886546534E-01
    3.1250000000E-01     9.6663146335E-01
    3.1750000000E-01     9.7344351282E-01
    3.2250000000E-01     9.7929489106E-01
    3.2750000000E-01     9.8417982348E-01
    3.3250000000E-01     9.8809348924E-01
    3.3750000000E-01     9.9103202601E-01
    3.4250000000E-01     9.9299253383E-01
    3.4750000000E-01     9.9397307789E-01
    3.5250000000E-01     9.9397269054E-01
    3.5750000000E-01     9.9299137214E-01
    3.6250000000E-01     9.9103009114E-01
    3.6750000000E-01     9.8809078310E-01
    3.7250000000E-01     9.8417634874E-01
    3.7750000000E-01     9.7929065115E-01
    3.8250000000E-01     9.7343851191E-01
    3.8750000000E-01     9.6662570639E-01
    3.9250000000E-01     9.5885895800E-01
    3.9750000000E-01     9.5014593158E-01
    4.0250000000E-01     9.4049522584E-01
    4.0750000000E-01     9.2991636486E-01
    4.1250000000E-01     9.1841978870E-01
    4.1750000000E-01     9.0601684309E-01
    4.2250000000E-01     8.9271976824E-01
    4.2750000000E-01     8.7854168676E-01
    4.3250000000E-01     8.6349659070E-01
    4.3750000000E-01     8.4759932775E-01
    4.4250000000E-01     8.3086558661E-01
    4.4750000000E-01     8.1331188143E-01
    4.5250000000E-01     7.9495553563E-01
    4.5750000000E-01     7.7581466469E-01
    4.6250000000E-01     7.5590815833E-01
    4.6750000000E-01     7.3525566189E-01
    4.7250000000E-01     7.1387755688E-01
    4.7750000000E-01     6.9179494091E-01
    4.8250000000E-01     6.6902960685E-01
    4.8750000000E-01     6.4560402134E-01
    4.9250000000E-01     6.2154130261E-01
    4.9750000000E-01     5.9686519765E-01
    5.0250000000E-01     5.7160005881E-01
    5.0750000000E-01     5.4577081971E-01
    5.1250000000E-01     5.1940297071E-01
    5.1750000000E-01     4.9252253368E-01
    5.2250000000E-01     4.6515603638E-01
    5.2750000000E-01     4.3733048622E-01
    5.3250000000E-01     4.0907334368E-01
    5.3750000000E-01     3.8041249513E-01
    5.4250000000E-01     3.5137622538E-01
    5.4750000000E-01     3.2199318972E-01
    5.5250000000E-01     2.9229238565E-01
    5.5750000000E-01     2.6230312429E-01
    5.6250000000E-01     2.3205500141E-01
    5.6750000000E-01     2.0157786827E-01
    5.7250000000E-01     1.7090180210E-01
    5.7750000000E-01     1.4005707649E-01
    5.8250000000E-01     1.0907413145E-01
    5.8750000000E-01     7.7983543413E-02
    5.9250000000E-01     4.6815995034E-02
    5.9750000000E-01     1.5602244920E-02
    6.0250000000E-01    -1.5626902726E-02
    6.0750000000E-01    -4.6840628506E-02
    6.1250000000E-01    -7.8008128240E-02
    6.1750000000E-01    -1.0909864337E-01
    6.2250000000E-01    -1.4008149131E-01
    6.2750000000E-01    -1.7092609573E-01
    6.3250000000E-01    -2.0160201673E-01
    6.3750000000E-01    -2.3207898088E-01
    6.4250000000E-01    -2.6232691110E-01
    6.4750000000E-01    -2.9231595632E-01
    6.5250000000E-01    -3.2201652099E-01
    6.5750000000E-01    -3.5139929423E-01
    6.6250000000E-01    -3.8043527879E-01
    6.6750000000E-01    -4.0909581966E-01
    6.7250000000E-01    -4.3735263235E-01
    6.7750000000E-01    -4.6517783079E-01
    6.8250000000E-01    -4.9254395487E-01
    6.8750000000E-01    -5.1942399754E-01
    6.9250000000E-01    -5.4579143143E-01
    6.9750000000E-01    -5.7162023507E-01
    7.0250000000E-01    -5.9688491856E-01
    7.0750000000E-01    -6.2156054869E-01
    7.1250000000E-01    -6.4562277360E-01
    7.1750000000E-01    -6.6904784678E-01
    7.2250000000E-01    -6.9181265051E-01
    7.2750000000E-01    -7.1389471868E-01
    7.3250000000E-01    -7.3527225895E-01
    7.3750000000E-01    -7.5592417427E-01
    7.4250000000E-01    -7.7583008370E-01
    7.4750000000E-01    -7.9497034250E-01
    7.5250000000E-01    -8.1332606155E-01
    7.5750000000E-01    -8.3087912597E-01
    7.6250000000E-01    -8.4761221301E-01
    7.6750000000E-01    -8.6350880913E-01
    7.7250000000E-01    -8.7855322630E-01
    7.7750000000E-01    -8.9273061751E-01
    7.8250000000E-01    -9.0602699138E-01
    7.8750000000E-01    -9.1842922600E-01
    7.9250000000E-01    -9.2992508185E-01
    7.9750000000E-01    -9.4050321392E-01
    8.0250000000E-01    -9.5015318287E-01
    8.0750000000E-01    -9.5886546534E-01
    8.1250000000E-01    -9.6663146335E-01
    8.1750000000E-01    -9.7344351282E-01
    8.2250000000E-01    -9.7929489106E-01
    8.2750000000E-01    -9.8417982348E-01
    8.3250000000E-01    -9.8809348924E-01
    8.3750000000E-01    -9.9103202601E-01
    8.4250000000E-01    -9.9299253383E-01
    8.4750000000E-01    -9.9397307789E-01
    8.5250000000E-01    -9.9397269054E-01
    8.5750000000E-01    -9.9299137214E-01
    8.6250000000E-01    -9.9103009114E-01
    8.6750000000E-01    -9.8809078310E-01
    8.7250000000E-01    -9.8417634874E-01
    8.7750000000E-01    -9.7929065115E-01
    8.8250000000E-01    -9.7343851191E-01
    8.8750000000E-01    -9.6662570639E-01
    8.9250000000E-01    -9.5885895800E-01
    8.9750000000E-01    -9.5014593158E-01
    9.0250000000E-01    -9.4049522584E-01
    9.0750000000E-01    -9.2991636486E-01
    9.1250000000E-01    -9.1841978870E-01
    9.1750000000E-01    -9.0601684309E-01
    9.2250000000E-01    -8.9271976824E-01
    9.2750000000E-01    -8.7854168676E-01
    9.3250000000E-01    -8.6349659070E-01
    9.3750000000E-01    -8.4759932775E-01
    9.4250000000E-01    -8.3086558661E-01
    9.4750000000E-01    -8.1331188143E-01
    9.5250000000E-01    -7.9495553563E-01
    9.5750000000E-01    -7.7581466469E-01
    9.6250000000E-01    -7.5590815833E-01
    9.6750000000E-01    -7.3525566189E-01
    9.7250000000E-01    -7.1387755688E-01
    9.7750000000E-01    -6.9179494091E-01
